"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
194569,22,-75.967044,42.10601,2,2,1,170,98,72,0,0,0,5,2,3,16,11,5,20,11,9,0,0,0,104,59,45,11,5,6,13,9,4,1,1,0,0,0,0,170,17,510,180,21,309,"16500","700","550","16500","700","550","16500","700","550",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","15750","1400","17150","15750","1400","17150","15750","1400","17150","16500","700","17200",".",".","15750","1400","17150","15750","1400","17150","15750","1400","17150","16500","700","17200",".",".","15750","1400","17150","15750","1400","17150","15750","1400","17150","16500","700","17200",".",".","600","600","600","600","8600","7000","7000","7600","1800","1800","1800","1800","7380","7380","7380","7380","1800","1800","1800","1800","4280","4280","4280","4280"
194578,11,-73.96431,40.691297,2,2,1,4790,1336,3454,7,1,6,704,167,537,188,65,123,521,156,365,2,1,1,1541,470,1071,153,46,107,168,32,136,1506,398,1108,149,47,196,4594,29,18420,0,0,18420,"55575","2024","1793","55575","2024","1793","55575","2024","1793","35712","1942","1984","35712","1942","1984","35712","1942","1984",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","51754","2070","53824","51754","2060","53814","53566","2024","55590","55575","2024","57599",".",".","51754","2070","53824","51754","2060","53814","53566","2024","55590","55575","2024","57599",".",".","51754","2070","53824","51754","2060","53814","53566","2024","55590","55575","2024","57599",".",".","1750","1750","1750","2100","13294","13294","14668","15408","1500","1500","1382","2500","16502","16502","17390","21308","3000","3000","2882","4000","3000","3000","2882","4000"
194657,11,-73.963615,40.618347,2,2,1,399,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,396,0,0,0,0,0,0,0,3,3,0,0,0,0,399,29,1619,0,0,1619,"10800","0",".","10800","0",".","10800","0",".","10800","0",".","10800","0",".","10800","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","12450","0","12450","12450","0","12450","12450","0","12450","10800","0","10800",".",".","12450","0","12450","12450","0","12450","12450","0","12450","10800","0","10800",".",".","12450","0","12450","12450","0","12450","12450","0","12450","10800","0","10800",".",".","200","200","200","200","3000","3000","3000","3300","3800","3800","3800","3800","14560","14986","15250","16590","3800","3800","3800","3800","5600","5600","5600","5600"
194666,11,-73.985026,40.631954,2,2,1,422,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,413,0,0,0,0,0,0,0,9,9,0,0,0,0,422,18,1378,0,0,1378,"9500","0",".","9500","0",".","9500","0",".","3450","0",".","3450","0",".","3450","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7850","0","7850","8500","0","8500","9000","0","9000","9500","0","9500",".",".","7850","0","7850","8500","0","8500","9000","0","9000","9500","0","9500",".",".","7850","0","7850","8500","0","8500","9000","0","9000","9500","0","9500",".",".","300","350","450","480","4600","4600","5500","5800","3500","3500","4000","4500","8000","8500","8500","8500","3500","4000","4000","4500","3500","3500","4000","4500"
194693,21,-74.07258,41.114116,2,2,1,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,3,3,0,0,0,0,55,17,165,0,0,165,"15100","350",".","15100","350",".","15100","350",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","13700","350","14050","13900","350","14250","14400","350","14750","15100","350","15450",".",".","13700","350","14050","13900","350","14250","14400","350","14750","15100","350","15450",".",".","13700","350","14050","13900","350","14250","14400","350","14750","15100","350","15450",".",".","200","200","200","200","5900","6000","6200","6500","3800","3800","3800","3800","14560","14986","15250","16590","3800","3800","3800","3800","5600","5600","5600","5600"
194718,21,-74.214566,40.04695,2,2,1,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,72,17,216,0,0,216,"8300","150",".","8300","150",".","8300","150",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8000","0","8000","8300","0","8300","8300","150","8450","8300","150","8450",".",".","8000","0","8000","8300","0","8300","8300","150","8450","8300","150","8450",".",".","8000","0","8000","8300","0","8300","8300","150","8450","8300","150","8450",".",".","200","200","200","200",".",".",".","3000",".",".",".","3800","14560","14986","15250","16590","3800","3800","3800","3800","5600","5600","5600","5600"
194736,21,-73.670238,40.586427,2,2,1,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,3,3,0,0,0,0,157,6,471,0,0,471,"8900","500",".","8900","500",".","8900","500",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","8450","350","8800","8750","350","9100","8750","500","9250","8900","500","9400",".",".","8450","350","8800","8750","350","9100","8750","500","9250","8900","500","9400",".",".","8450","350","8800","8750","350","9100","8750","500","9250","8900","500","9400",".",".","200","200","200","200","4900","4900","4900","4900","3800","3800","3800","3800",".",".",".",".",".",".",".",".",".",".",".","."
194763,11,-73.817161,40.72308,2,2,1,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,428,18,1700,0,0,1700,"10000","0",".","10000","0",".","10000","0",".","10000","0",".","10000","0",".","10000","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9800","0","9800","9900","0","9900","9900","0","9900","10000","0","10000",".",".","9800","0","9800","9900","0","9900","9900","0","9900","10000","0","10000",".",".","9800","0","9800","9900","0","9900","9900","0","9900","10000","0","10000",".",".","300","300","300","300","6000","6000","6000","6400","3000","3000","3000","3000","17300","19100","20900","22700","5000","5000","5000","5000","5000","5000","5000","5000"
194824,13,-73.676646,42.729978,2,2,1,7573,5262,2311,9,6,3,1360,864,496,379,260,119,802,574,228,2,0,2,3236,2193,1043,377,251,126,318,221,97,1090,893,197,0,0,0,7573,29,25411,0,0,25411,"58600","1474","2440","58600","1474","2440","58600","1474","2440","58600","3073","2440","58600","3073","2440","58600","3073","2440",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","54000","1378","55378","55600","1412","57012","57100","1426","58526","58600","1474","60074",".",".","54000","1378","55378","55600","1412","57012","57100","1426","58526","58600","1474","60074",".",".","54000","1378","55378","55600","1412","57012","57100","1426","58526","58600","1474","60074",".",".","1250","1250","1250","1260","15580","15954","16379","16980","1608","1608","1608","1620",".",".",".",".",".",".",".",".",".",".",".","."
194958,21,-77.798498,43.125755,2,2,1,1549,494,1055,6,0,6,50,17,33,205,56,149,131,39,92,2,0,2,1028,323,705,58,15,43,29,18,11,40,26,14,0,0,0,1549,29,5997,814,3284,1899,"34788","1336","1450","34788","1336","1450","34788","1336","1450","14598","325","811","14598","325","811","14598","325","811",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","31350","1144","32494","32322","1178","33500","33130","1260","34390","34788","1336","36124",".",".","31350","1144","32494","32322","1178","33500","33130","1260","34390","34788","1336","36124",".",".","31350","1144","32494","32322","1178","33500","33130","1260","34390","34788","1336","36124",".",".","1100","1200","1200","1200","10898","11112","11302","11792","2868","2814","2720","2720","7598","9684","9684","9684","3194","3974","3888","3888","6294","5324","5088","5088"
195003,21,-77.67386,43.084188,2,2,1,15515,10353,5162,15,9,6,1511,962,549,707,387,320,1208,749,459,4,2,2,8691,5953,2738,655,394,261,2034,1424,610,690,473,217,68,0,68,15447,29,53365,2596,33729,17040,"52740","798","1817","52740","798","1817","52740","798","1817","54176","798","2257","54176","798","2257","54176","798","2257",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","45244","646","45890","50564","676","51240","52030","726","52756","53720","798","54518",".",".","45244","646","45890","50564","676","51240","52030","726","52756","53720","798","54518",".",".","45244","646","45890","50564","676","51240","52030","726","52756","53720","798","54518",".",".","1098","1098","1098","1100","13540","13976","14432","14978","946","946","946","1700","13540","13976","14432","14978","946","946","946","1700","1208","1252","1252","1330"
195030,12,-77.631202,43.126397,2,2,1,7249,3417,3832,10,6,4,954,443,511,418,176,242,561,225,336,7,4,3,3039,1340,1699,253,106,147,316,165,151,1691,952,739,19,0,19,7230,29,34059,3459,9878,20722,"60550","1128","1890","60550","1128","1890","60550","1128","1890","41888","780","1890","41888","780","1890","41888","780","1890",".",".",".",".",".",".",".",".","65920","2537","65920","2537",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","55040","990","56030","57188","1053","58241","58276","1068","59344","60550","1128","61678",".",".","55040","990","56030","57188","1053","58241","58276","1068","59344","60550","1128","61678",".",".","55040","990","56030","57188","1053","58241","58276","1068","59344","60550","1128","61678",".",".","1310","1310","1310","1310","16470","17064","17456","18232","1380","1380","1380","1380",".",".",".",".",".",".",".",".",".",".",".","."
195058,21,-74.085969,41.133929,2,2,1,7932,3463,4469,14,2,12,431,241,190,1413,550,863,2325,982,1343,19,10,9,2342,1097,1245,156,62,94,1124,483,641,108,36,72,0,0,0,7932,17,23796,8433,9402,5961,"5212","908","218","5212","908","218","10424","908","436",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4912","436","5348","5110","508","5618","5212","508","5720","5212","908","6120",".",".","4912","436","5348","5110","508","5618","5212","508","5720","5212","908","6120",".",".","9824","436","10260","10220","508","10728","10424","508","10932","10424","908","11332",".",".","1350","1350","1380","1450",".",".",".",".",".",".",".",".","10587","10800","11600","12180","3250","3250","3320","3490","7219","7219","7219","3490"
195128,13,-73.693711,42.72822,2,2,1,1280,341,939,4,3,1,62,17,45,135,49,86,145,50,95,2,1,1,764,176,588,46,12,34,115,29,86,7,4,3,0,0,0,1280,29,6414,815,2519,3080,"33851","1500","1130","33851","1500","1130","33851","1500","1130","13140","0","730","13140","0","730","13140","0","730",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","30383","1500","31883","31450","1500","32950","32394","1500","33894","33851","1500","35351",".",".","30383","1500","31883","31450","1500","32950","32394","1500","33894","33851","1500","35351",".",".","30383","1500","31883","31450","1500","32950","32394","1500","33894","33851","1500","35351",".",".","1200","1200","1200","1200","12835","13070","13302","13543","2675","2675","2675","2675","8200","8200","8200","8200","4960","4960","4960","4960","8600","8600","8600","8600"
195164,33,-78.481107,42.080191,2,2,1,1863,1014,849,3,1,2,68,27,41,103,63,40,116,72,44,5,3,2,1410,753,657,54,24,30,28,15,13,76,56,20,3,0,3,1860,29,7633,1641,2889,3103,"37620","1150","1135","37620","1150","1135","37620","1150","1135","14520","815","815","14520","815","815","14520","815","815",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","34366","1065","35431","35450","1065","36515","36520","1120","37640","37620","1150","38770",".",".","34366","1065","35431","35450","1065","36515","36520","1120","37640","37620","1150","38770",".",".","34366","1065","35431","35450","1065","36515","36520","1120","37640","37620","1150","38770",".",".","800","800","800","800","13120","13620","14025","14450","1400","1400","1400","1400","13120","13620","14025","14725","1700","1700","1700","1700","1700","1700","1700","1700"
195173,11,-73.986559,40.690233,2,2,1,2489,901,1588,36,11,25,90,25,65,579,207,372,697,211,486,15,4,11,556,225,331,64,23,41,108,30,78,344,165,179,0,0,0,2489,29,7917,543,7374,0,"27188","110","890","27188","110","890","27188","110","890","16000","0","890","16000","0","890","16000","0","890",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","25188","1110","26298","26688","110","26798","27188","110","27298","27188","110","27298",".",".","25188","1110","26298","26688","110","26798","27188","110","27298","27188","110","27298",".",".","25188","1110","26298","26688","110","26798","27188","110","27298","27188","110","27298",".",".","1000","1000","1000","1000","17200","17200","17200","18000","3000","3000","3000","5000","20000","17200","17200","18000","7200","7200","7200","5000","3000","4200","4200","11000"
195191,12,-76.148355,43.055355,2,2,1,410,55,355,0,0,0,27,11,16,28,4,24,7,0,7,1,0,1,311,35,276,13,2,11,23,3,20,0,0,0,0,0,0,410,6,1230,0,0,1230,"21816","1505","606","21816","1505","606","21816","1505","606",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","20196","1395","21591","20700","1456","22156","21096","1358","22454","21816","1390","23206",".",".","20196","1395","21591","20700","1456","22156","21096","1358","22454","21816","1390","23206",".",".","20196","1395","21591","20700","1456","22156","21096","1358","22454","21816","1390","23206",".",".","1135","1355","1355","1355","6600","6600","6600","6600","4110","1900","2560","2560","14120","14120","14760","15060","4110","1900","2560","2560","4110","1900","2560","2560"
195216,33,-75.161343,44.589879,2,2,1,2307,1053,1254,7,4,3,50,17,33,72,27,45,135,61,74,1,0,1,1757,808,949,45,20,25,26,12,14,214,104,110,0,0,0,2307,29,6997,0,2,6995,"61600","420","2139","61600","420","2139","61600","420","2139","23040","80","1280","23040","80","1280","23040","80","1280",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","56360","405","56765","58330","420","58750","59800","420","60220","61600","420","62020",".",".","56360","405","56765","58330","420","58750","59800","420","60220","61600","420","62020",".",".","56360","405","56765","58330","420","58750","59800","420","60220","61600","420","62020",".",".","750","750","750","750","14630","15150","15530","15995","900","900","900","900","6750","6750","6750","6750","900","900","900","900","2000","2000","2000","2000"
195234,13,-73.786661,42.664297,2,2,1,2274,804,1470,6,1,5,82,26,56,323,127,196,114,36,78,5,4,1,1192,403,789,287,88,199,178,75,103,87,44,43,34,0,34,2240,29,11042,314,4958,5770,"35104","1294","1163","35104","1294","1163","35104","1294","1163","15228","988","846","15228","988","846","15228","988","846",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","32218","1168","33386","33152","1202","34354","34144","1256","35400","35104","1294","36398",".",".","32218","1168","33386","33152","1202","34354","34144","1256","35400","35104","1294","36398",".",".","32218","1168","33386","33152","1202","34354","34144","1256","35400","35104","1294","36398",".",".","1200","1200","1200","1200","12986","13158","13783","14186","2100","2100","2100","2100","12986","13158","13783","14186","2460","2460","2460","2460","2460","2460","2460","2460"
195243,21,-73.936799,41.041576,2,2,1,2230,1134,1096,5,2,3,116,58,58,257,158,99,378,167,211,5,4,1,1236,624,612,69,30,39,76,42,34,88,49,39,0,0,0,2230,29,7134,14,2171,4949,"35500","800","1180","35500","800","1180","35500","800","1180","20160","80","1120","20160","80","1120","20160","80","1120",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","32250","800","33050","33400","800","34200","35500","700","36200","35500","800","36300",".",".","32250","800","33050","33400","800","34200","35500","700","36200","35500","800","36300",".",".","32250","800","33050","33400","800","34200","35500","700","36200","35500","800","36300",".",".","1250","1250","1250","1250","13650","14200","15500","15370","2860","2860","2860","2860","6000","6000","6000","6000","2900","2900","2900","2900","2900","2900","2900","2900"
195289,13,-73.676151,42.742861,2,2,1,175,20,155,1,0,1,11,2,9,30,4,26,7,1,6,0,0,0,118,13,105,1,0,1,7,0,7,0,0,0,0,0,0,175,6,525,0,0,525,"11456","2836","385","11456","2836","385","11456","2836","385",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","11456","2836","14292","11456","2836","14292","11456","2836","14292","11456","2836","14292",".",".","11456","2836","14292","11456","2836","14292","11456","2836","14292","11456","2836","14292",".",".","11456","2836","14292","11456","2836","14292","11456","2836","14292","11456","2836","14292",".",".","1800","1800","1800","1800",".",".",".",".",".",".",".",".","13250","13250","13900","13900","6050","6090","6090","6090","6050","6090","6090","6090"
195304,21,-73.843727,40.9355,2,2,1,1632,352,1280,1,1,0,65,15,50,75,14,61,143,33,110,1,0,1,917,207,710,93,16,77,221,46,175,116,20,96,0,0,0,1632,29,5394,104,0,5290,"60700","534","2024","60700","534","2024","60700","534","2024","33254","300","1738","33254","300","1738","33254","300","1738",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","56020","1500","57520","56020","1500","57520","58936","534","59470","60700","534","61234",".",".","56020","1500","57520","56020","1500","57520","58936","534","59470","60700","534","61234",".",".","56020","1500","57520","56020","1500","57520","58936","534","59470","60700","534","61234",".",".","600","600","600","600","15820","15820","16358","16780","800","800","800","800","15820","15820","16358","16358","800","800","800","800","800","800","800","800"
195322,13,-73.950008,42.814412,2,2,1,4838,2038,2800,33,11,22,594,241,353,604,205,399,355,121,234,11,3,8,3005,1361,1644,135,49,86,98,45,53,3,2,1,0,0,0,4838,17,14514,3549,3366,7599,"4704","1060","196","4704","1060","196","9408","1360","392",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4392","820","5212","4608","916","5524","4608","916","5524","4704","1060","5764",".",".","4392","820","5212","4608","916","5524","4608","916","5524","4704","1060","5764",".",".","8784","1120","9904","9218","1216","10434","9216","1216","10432","9408","1360","10768",".",".","1200","1200","1200","1200",".",".",".",".",".",".",".",".","8690","8690","8690","8690","2709","2709","2709","2709","2709","2709","2709","2709"
195438,21,-73.740085,40.605227,2,2,1,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,323,0,0,0,0,0,0,0,10,10,0,0,0,0,333,29,1101,0,0,1101,"10000","600",".","10000","600",".","10000","600",".","10000","600",".","10000","600",".","10000","600",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","10000","560","10560","10000","560","10560","10000","600","10600","10000","600","10600",".",".","10000","560","10560","10000","560","10560","10000","600","10600","10000","600","10600",".",".","10000","560","10560","10000","560","10560","10000","600","10600","10000","600","10600",".",".","300","300","300","300","6500","6500","7500","7500","3800","3800","3800","3800","14560","14986","15250","16590","3800","3800","3800","3800","5600","5600","5600","5600"
195474,21,-73.7526,42.717602,2,2,1,3670,1609,2061,8,4,4,167,65,102,139,63,76,326,128,198,1,0,1,2743,1226,1517,117,39,78,65,20,45,104,64,40,28,0,28,3642,29,11304,201,9299,1804,"40945","300","675","40945","300","675","40945","300","675","25660","300","900","25660","300","900","25660","300","900",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","38055","975","39030","39200","975","40175","39925","1035","40960","40945","1035","41980",".",".","38055","975","39030","39200","975","40175","39925","1035","40960","40945","1035","41980",".",".","38055","975","39030","39200","975","40175","39925","1035","40960","40945","1035","41980",".",".","1293","1293","1293","1293","15530","15915","16095","16610","2347","2446","2446","2446","9501","9864","10415","11082","2544","2642","2789","2967","2544","2642","2789","2967"
195526,23,-73.785335,43.097035,2,2,1,2801,1144,1657,2,1,1,156,54,102,144,81,63,300,133,167,1,0,1,1734,662,1072,149,71,78,62,26,36,253,116,137,0,0,0,2801,17,8403,0,918,7485,"61132","1116","2038","61132","1116","2038","61132","1116","2038",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","55136","1186","56322","57066","1212","58278","59064","1238","60302","61132","1266","62398",".",".","55136","1186","56322","57066","1212","58278","59064","1238","60302","61132","1266","62398",".",".","55136","1186","56322","57066","1212","58278","59064","1238","60302","61132","1266","62398",".",".","1300","1300","1300","1300","15000","15524","16068","16632","1518","1528","1580","1560",".",".",".",".",".",".",".",".","6490","6492","6664","7042"
195544,11,-73.967664,40.690418,2,2,1,4126,1278,2848,12,5,7,135,43,92,381,109,272,792,230,562,6,2,4,2317,727,1590,104,25,79,319,105,214,60,32,28,0,0,0,4126,29,14732,2279,8067,4386,"31760","610","1028","31760","610","1028","31760","610","1028","21456","352","1192","21456","352","1192","21456","352","1192",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","28590","600","29190","28590","610","29200","29976","600","30576","31760","610","32370",".",".","28590","600","29190","28590","610","29200","29976","600","30576","31760","610","32370",".",".","28590","600","29190","28590","610","29200","29976","600","30576","31760","610","32370",".",".","1000","1000","1000","1000",".",".",".",".",".",".",".",".","7300","8000","8000","8500","5300","5500","5500","5500","3650","4000","4000","4000"
195702,13,-75.267857,43.082768,2,2,1,152,19,133,0,0,0,6,1,5,5,0,5,3,1,2,1,0,1,132,15,117,4,2,2,1,0,1,0,0,0,0,0,0,152,6,456,0,231,225,"18100","1200","550","18100","1200","550","28800","1200","1500",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","16560","1020","17580","17550","1020","18570","17550","1200","18750","18100","1200","19300",".",".","16560","1020","17580","17550","1020","18570","17550","1200","18750","18100","1200","19300",".",".","21760","1020","22780","21980","1020","23000","21800","1200","23000","28800","1200","30000",".",".","1750","2000","2000","2000",".",".",".",".",".",".",".",".","5000","5000","5000","5000","2550","2550","2550","2550","7550","7550","7550","7550"
195720,21,-77.513056,43.116259,2,2,1,2772,1152,1620,9,2,7,107,37,70,123,52,71,169,68,101,1,1,0,2254,948,1306,44,18,26,58,23,35,7,3,4,0,0,0,2772,29,10630,315,5742,4573,"36748","1000","998","36748","1000","998","36748","1000","998","18756","270","1042","18756","270","1042","18756","270","1042",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","44378","485","44378","485",".",".",".",".",".",".",".",".",".",".",".",".","34340","810","35150","34340","810","35150","35352","1000","36352","36748","1000","37748",".",".","34340","810","35150","34340","810","35150","35352","1000","36352","36748","1000","37748",".",".","34340","810","35150","34340","810","35150","35352","1000","36352","36748","1000","37748",".",".","1100","1100","1100","1100","12650","12650","13020","13666","1400","1400","1400","1400","12650","12650","13020","13666","1500","1500","1500","1500","3000","3000","3000","3000"
195784,11,-74.179757,40.605584,2,2,1,925,121,804,3,0,3,53,11,42,290,35,255,189,20,169,2,0,2,291,37,254,47,7,40,50,11,39,0,0,0,0,0,0,925,6,2775,0,0,2775,"16688","612",".","16688","612",".","16688","612",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","17151","580","17731","17151","580","17731","17495","580","18075","16688","612","17300",".",".","17151","580","17731","17151","580","17731","17495","580","18075","16688","612","17300",".",".","17151","580","17731","17151","580","17731","17495","580","18075","16688","612","17300",".",".","1100","1100","1100","941",".",".",".",".",".",".",".",".","10395","10395","10395","17001","9000","9000","9000","12600","7200","7200","7200","6300"
195809,11,-73.796104,40.722523,2,2,1,16858,7304,9554,21,13,8,2267,929,1338,1692,691,1001,3237,1323,1914,23,8,15,7946,3643,4303,608,238,370,684,282,402,380,177,203,0,0,0,16858,29,59804,2940,29242,27622,"45760","1600","1541","45760","1600","1541","45760","1600","1541","31233","850","1400","31233","850","1400","31233","850","1400",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","52934","1620","52934","1620",".",".",".",".",".",".",".",".","67800","1192","67800","1192","41900","1100","43000","43160","1600","44760","44450","1600","46050","46230","1600","47830",".",".","41900","1100","43000","43160","1600","44760","44450","1600","46050","46230","1600","47830",".",".","41900","1100","43000","43160","1600","44760","44450","1600","46050","46230","1600","47830",".",".","656","670","678","720","17290","17970","18250","18790","2160","2213","2280","2838","13750","13142","12929","13255","2160","2213","2280","2838","5695","5819","5930","6713"
